protein1,protein2,sim
Q9NZN1,P29016,0.21428571428571427
P01909,P29016,0.5
P29320,P29016,0.04
Q17R55,P29016,0.125
A0A0B4J2H0,P29016,0.375
Q969P0,P29016,0.3333333333333333
O75144,P29016,0.3333333333333333
P32942,P29016,0.2727272727272727
P13598,P29016,0.18181818181818182
Q8N743,P29016,0.2
Q14953,P29016,0.2222222222222222
A0A075B6S9,P29016,0.375
P82987,P29016,0.21428571428571427
Q99062,P29016,0.18181818181818182
Q9H6D8,P29016,0.1111111111111111
A0A0B4J1V0,P29016,0.375
A0A0A0MS15,P29016,0.375
Q9H6K1,P29016,0.1
Q6UXK2,P29016,0.2727272727272727
Q9C0B2,P29016,0.14285714285714285
A8K4G0,P29016,0.3333333333333333
P01772,P29016,0.375
A0A0J9YVY3,P29016,0.375
Q93033,P29016,0.2727272727272727
P01860,P29016,0.5
Q9HBE5,P29016,0.1
P01877,P29016,0.4444444444444444
P04439,P29016,0.7
P23083,P29016,0.375
P01854,P29016,0.5
O94856,P29016,0.2
Q8TDX9,P29016,0.0625
Q9Y4D7,P29016,0.05263157894736842
Q6IE37,P29016,0.0625
A6NMB1,P29016,0.25
Q5JXA9,P29016,0.3
P41217,P29016,0.2727272727272727
Q9UKJ1,P29016,0.3333333333333333
Q9ULL4,P29016,0.05263157894736842
Q9UBG7,P29016,0.06666666666666667
Q01974,P29016,0.14285714285714285
Q07699,P29016,0.2222222222222222
O14931,P29016,0.3
Q8NAT1,P29016,0.1
Q9NS98,P29016,0.23076923076923078
Q15109,P29016,0.25
O15389,P29016,0.3
Q9BRK3,P29016,0.3
Q00872,P29016,0.23076923076923078
O60500,P29016,0.23076923076923078
Q12913,P29016,0.06666666666666667
Q9UFD9,P29016,0.07692307692307693
Q8IWT1,P29016,0.3
Q5VST9,P29016,0.11538461538461539
P98161,P29016,0.03571428571428571
Q2VWP7,P29016,0.23076923076923078
O15034,P29016,0.07142857142857142
P24821,P29016,0.06666666666666667
P16112,P29016,0.15789473684210525
P20742,P29016,0.05
Q9BY67,P29016,0.25
Q92637,P29016,0.3333333333333333
Q7L513,P29016,0.375
Q30201,P29016,0.7
P01766,P29016,0.375
P0DP04,P29016,0.375
Q99715,P29016,0.07142857142857142
P06340,P29016,0.5
Q5VTL7,P29016,0.1111111111111111
P31994,P29016,0.3333333333333333
A1L4K1,P29016,0.07142857142857142
Q9NPB8,P29016,0.07692307692307693
Q8N3K9,P29016,0.08333333333333333
P07333,P29016,0.16666666666666666
Q14315,P29016,0.07692307692307693
A0A0B4J1Y9,P29016,0.375
Q8NI17,P29016,0.1
Q9BXM9,P29016,0.0625
Q9Y5Z7,P29016,0.07692307692307693
A0A0C4DH42,P29016,0.375
Q6ZU64,P29016,0.125
P12111,P29016,0.0625
P28068,P29016,0.5
Q8TC99,P29016,0.1111111111111111
Q53EP0,P29016,0.1111111111111111
Q99795,P29016,0.2727272727272727
A0A0B4J1V2,P29016,0.375
A0A0C4DH36,P29016,0.375
P01742,P29016,0.375
Q8IZJ3,P29016,0.045454545454545456
P01782,P29016,0.375
A0A0G2JMI3,P29016,0.375
Q8N6G6,P29016,0.21428571428571427
Q14118,P29016,0.07692307692307693
Q8N475,P29016,0.2
P13762,P29016,0.5
P54760,P29016,0.038461538461538464
Q9P2B2,P29016,0.3333333333333333
Q8IUI8,P29016,0.1111111111111111
Q6BAA4,P29016,0.375
A8K2U0,P29016,0.05263157894736842
Q9Y2H6,P29016,0.1111111111111111
P22607,P29016,0.16666666666666666
Q9Y6Y1,P29016,0.0625
P21709,P29016,0.04
Q9BTV5,P29016,0.0625
Q9HCN6,P29016,0.3333333333333333
Q9HAK2,P29016,0.0625
P05538,P29016,0.5
P29323,P29016,0.04
P54762,P29016,0.038461538461538464
P10912,P29016,0.08333333333333333
Q9NZU1,P29016,0.07142857142857142
Q86WK7,P29016,0.21428571428571427
P01906,P29016,0.5
Q6PCB8,P29016,0.2727272727272727
Q63HQ2,P29016,0.07692307692307693
Q96PJ5,P29016,0.3
P29017,P29016,1.0
P01911,P29016,0.5
P29317,P29016,0.04
P21802,P29016,0.16666666666666666
P08637,P29016,0.375
O75339,P29016,0.21428571428571427
P01903,P29016,0.5
Q5JZY3,P29016,0.05
P00488,P29016,0.058823529411764705
O75369,P29016,0.07142857142857142
P09326,P29016,0.3
Q8IUL8,P29016,0.21428571428571427
P0C0L5,P29016,0.041666666666666664
O00481,P29016,0.1875
Q7KYR7,P29016,0.1875
P78410,P29016,0.3333333333333333
A0A578,P29016,0.375
Q06418,P29016,0.16666666666666666
Q6EMK4,P29016,0.06666666666666667
Q8IW00,P29016,0.3333333333333333
Q8TEU8,P29016,0.14285714285714285
Q495A1,P29016,0.3
Q9C026,P29016,0.05263157894736842
A0A0B4J279,P29016,0.375
A0A0J9YXY3,P29016,0.375
Q5DID0,P29016,0.05263157894736842
Q6ZMC9,P29016,0.3
Q5T2D2,P29016,0.42857142857142855
A0A0B4J248,P29016,0.375
A0A0B4J276,P29016,0.375
A0A0B4J277,P29016,0.375
A0A0C4DH59,P29016,0.375
A0A087X0M5,P29016,0.375
A0A0B4J262,P29016,0.375
A0A075B6T8,P29016,0.375
P22735,P29016,0.0625
Q9NQ86,P29016,0.047619047619047616
P40238,P29016,0.09090909090909091
A0A075B6W5,P29016,0.375
A0A075B6V5,P29016,0.375
Q14563,P29016,0.21428571428571427
Q9P0V8,P29016,0.42857142857142855
A0A0K0K1C0,P29016,0.375
Q6UXZ4,P29016,0.16666666666666666
P19320,P29016,0.2
Q13332,P29016,0.17647058823529413
A0A1B0GX56,P29016,0.375
A0A087WT03,P29016,0.375
A0A0B4J280,P29016,0.375
Q6UX27,P29016,0.375
Q6PCB0,P29016,0.09090909090909091
A6NLU5,P29016,0.3
O75326,P29016,0.21428571428571427
O60939,P29016,0.2727272727272727
Q58EX2,P29016,0.25
O75382,P29016,0.05263157894736842
P0DP72,P29016,0.2727272727272727
P23468,P29016,0.17647058823529413
O15344,P29016,0.041666666666666664
A0A075B6L6,P29016,0.25
A0A075B6N3,P29016,0.375
A0A0B4J2E0,P29016,0.375
A0JD36,P29016,0.375
A0A1B0GX51,P29016,0.375
A0A0J9YX75,P29016,0.375
A0A0A6YYK1,P29016,0.375
Q9Y336,P29016,0.3333333333333333
Q9UQP3,P29016,0.07142857142857142
A0A0B4J240,P29016,0.375
A0A0B4J272,P29016,0.375
Q96NZ8,P29016,0.15789473684210525
O43548,P29016,0.0625
Q7Z7D3,P29016,0.3333333333333333
A0A0A0MS01,P29016,0.375
A0A0A0MS06,P29016,0.375
Q92673,P29016,0.05555555555555555
A0A0B4J275,P29016,0.375
Q9BX59,P29016,0.4
A0A584,P29016,0.25
O95210,P29016,0.1
Q9NP99,P29016,0.2
A0A0K0K1D8,P29016,0.375
A0A539,P29016,0.375
Q6H3X3,P29016,0.42857142857142855
A0A0C4DH28,P29016,0.375
Q7Z4K8,P29016,0.05263157894736842
P04216,P29016,0.3
Q08188,P29016,0.0625
A0A5B0,P29016,0.375
P17948,P29016,0.14285714285714285
A0JD37,P29016,0.375
Q86YW5,P29016,0.2857142857142857
Q16473,P29016,0.1111111111111111
P28827,P29016,0.15789473684210525
Q8WZ42,P29016,0.15789473684210525
A0A0B4J271,P29016,0.375
O15031,P29016,0.05555555555555555
O60486,P29016,0.058823529411764705
Q8WZ75,P29016,0.25
Q8N7X8,P29016,0.2857142857142857
Q8WY21,P29016,0.07692307692307693
P0DMS9,P29016,0.2857142857142857
P0DSE2,P29016,0.4444444444444444
Q04912,P29016,0.047619047619047616
Q92545,P29016,0.1111111111111111
O15533,P29016,0.5
A0A0A6YYG3,P29016,0.375
A0A1B0GX78,P29016,0.375
A0A1B0GX68,P29016,0.375
A0A0B4J241,P29016,0.3333333333333333
O95428,P29016,0.15789473684210525
P23470,P29016,0.058823529411764705
Q96BF3,P29016,0.3333333333333333
Q6P7N7,P29016,0.25
P35590,P29016,0.1111111111111111
P0DSE1,P29016,0.3
A0A0A6YYC5,P29016,0.375
A0A0B4J273,P29016,0.375
Q16827,P29016,0.06666666666666667
Q01973,P29016,0.14285714285714285
Q9H106,P29016,0.3333333333333333
A0A0A6YYK6,P29016,0.375
A0A0B4J235,P29016,0.375
P08575,P29016,0.0625
P22105,P29016,0.0625
P03986,P29016,0.5714285714285714
Q6UXN2,P29016,0.3333333333333333
A0A599,P29016,0.375
A0A0K0K1G8,P29016,0.375
O95185,P29016,0.16666666666666666
P78324,P29016,0.4444444444444444
Q7Z5N4,P29016,0.25
Q04206,P29016,0.058823529411764705
O95932,P29016,0.0625
Q9P2J2,P29016,0.25
A0A075B6N1,P29016,0.375
A0A075B6L2,P29016,0.2857142857142857
Q5VY80,P29016,0.42857142857142855
Q9UKI3,P29016,0.3333333333333333
A0A1B0GX31,P29016,0.375
Q8WVV5,P29016,0.1875
P40198,P29016,0.25
Q6YHK3,P29016,0.05555555555555555
P10966,P29016,0.3
Q9C0C4,P29016,0.21428571428571427
Q96PQ1,P29016,0.3
W5XKT8,P29016,0.375
Q8WVN6,P29016,0.125
Q5TFQ8,P29016,0.4444444444444444
A0A589,P29016,0.375
Q6IA17,P29016,0.3
A0A087WV53,P29016,0.2727272727272727
O43278,P29016,0.0625
A0JD32,P29016,0.375
A0A0B4J264,P29016,0.375
A0A0B4J249,P29016,0.375
A0A0A6YYJ7,P29016,0.375
Q6UXZ0,P29016,0.3
Q96PF1,P29016,0.0625
Q6ZTA4,P29016,0.05
A0A075B6N2,P29016,0.375
P01850,P29016,0.5714285714285714
P01848,P29016,0.25
A0A1B0GX49,P29016,0.375
A0A087WT02,P29016,0.375
A0A0B4J263,P29016,0.375
P35916,P29016,0.15789473684210525
Q9BS86,P29016,0.375
Q08ET2,P29016,0.25
Q9UIB8,P29016,0.375
P04437,P29016,0.375
O95292,P29016,0.09090909090909091
P0DPA2,P29016,0.3
Q96DU3,P29016,0.3333333333333333
Q92854,P29016,0.1875
P13726,P29016,0.08333333333333333
A0A0A0MS02,P29016,0.375
Q9C040,P29016,0.05263157894736842
A0A0K0K1A5,P29016,0.375
A0A075B6U4,P29016,0.375
A0A0B4J1U6,P29016,0.375
Q13214,P29016,0.21428571428571427
O15041,P29016,0.21428571428571427
O00241,P29016,0.4444444444444444
Q92752,P29016,0.06666666666666667
Q9NZC2,P29016,0.25
P0DTU3,P29016,0.3
A0A5B7,P29016,0.375
A0A0K0K1C4,P29016,0.375
Q96IQ7,P29016,0.2727272727272727
O43699,P29016,0.23076923076923078
P01733,P29016,0.375
A0A0B4J266,P29016,0.375
A0A0A0MS04,P29016,0.25
Q86VR7,P29016,0.3333333333333333
Q86XK7,P29016,0.25
Q8TAG5,P29016,0.3333333333333333
O95025,P29016,0.21428571428571427
Q8N3G9,P29016,0.1111111111111111
P0DTU4,P29016,0.4444444444444444
A0A5A6,P29016,0.25
A0A087X0K7,P29016,0.375
A0A1B0GXF2,P29016,0.375
A0A0B4J265,P29016,0.375
Q8TER0,P29016,0.058823529411764705
B6A8C7,P29016,0.375
Q96H15,P29016,0.3333333333333333
O75962,P29016,0.125
A0A0B4J234,P29016,0.375
A0A0B4J244,P29016,0.375
A0A0K0K1A3,P29016,0.375
A0A0B4J268,P29016,0.375
Q9H7M9,P29016,0.3
A8MXK1,P29016,0.25
Q6X784,P29016,0.25
Q96PQ0,P29016,0.07142857142857142
Q02763,P29016,0.17647058823529413
A0A075B6X5,P29016,0.375
A0A087WV62,P29016,0.375
A0A0A6YYG2,P29016,0.375
A0A0A6YYD4,P29016,0.375
Q8IZJ1,P29016,0.16666666666666666
P35968,P29016,0.15
A0A0B4J238,P29016,0.375
A0A577,P29016,0.375
P0DPF4,P29016,0.375
Q9NTN9,P29016,0.21428571428571427
Q9NYZ4,P29016,0.3
Q9H8W5,P29016,0.06666666666666667
A0A087WSZ9,P29016,0.375
A0A1B0GX95,P29016,0.375
Q96N03,P29016,0.3
Q9UPX0,P29016,0.25
O75445,P29016,0.0625
Q8N0Z9,P29016,0.2727272727272727
Q8N2E2,P29016,0.1111111111111111
A0A0A6YYK7,P29016,0.375
Q9BZM4,P29016,0.42857142857142855
Q8IZT6,P29016,0.07142857142857142
A8MVZ5,P29016,0.375
Q6ZP82,P29016,0.42857142857142855
P40199,P29016,0.3
P01730,P29016,0.2
P28067,P29016,0.5
P54753,P29016,0.041666666666666664
P01732,P29016,0.3
Q5ZPR3,P29016,0.4
Q15762,P29016,0.2727272727272727
P0C0L4,P29016,0.041666666666666664
Q8TD84,P29016,0.21428571428571427
P54764,P29016,0.041666666666666664
P55899,P29016,0.875
Q6DN72,P29016,0.3333333333333333
Q2WEN9,P29016,0.3
P11912,P29016,0.25
Q9P232,P29016,0.25
O94983,P29016,0.07692307692307693
Q4ZHG4,P29016,0.1111111111111111
Q6UXE8,P29016,0.2
A8MTB9,P29016,0.3333333333333333
Q14002,P29016,0.3333333333333333
P79483,P29016,0.5
A0A0K2S4Q6,P29016,0.3333333333333333
P40259,P29016,0.2727272727272727
O15197,P29016,0.047619047619047616
Q13740,P29016,0.25
Q12860,P29016,0.23076923076923078
P01024,P29016,0.038461538461538464
Q9P218,P29016,0.07142857142857142
P43146,P29016,0.21428571428571427
Q7Z6A9,P29016,0.3
P31997,P29016,0.3
P54756,P29016,0.041666666666666664
P29322,P29016,0.043478260869565216
P15391,P29016,0.3333333333333333
P26992,P29016,0.25
Q9H4W6,P29016,0.0625
O95727,P29016,0.3
Q4KMG0,P29016,0.23076923076923078
Q6UXG3,P29016,0.3333333333333333
O94779,P29016,0.23076923076923078
P01023,P29016,0.05
Q96RL6,P29016,0.25
P40200,P29016,0.3333333333333333
A0A0B4J237,P29016,0.375
A0A597,P29016,0.375
P04435,P29016,0.375
P21980,P29016,0.0625
B7Z8K6,P29016,0.42857142857142855
P49221,P29016,0.0625
A0A075B6T6,P29016,0.375
P01737,P29016,0.375
A0A5A2,P29016,0.375
P30530,P29016,0.1875
A0A0B4J274,P29016,0.375
A0A087WT01,P29016,0.375
A0A5B6,P29016,0.375
A0A576,P29016,0.375
A0A075B6T7,P29016,0.375
A0A0K0K1E9,P29016,0.375
P12018,P29016,0.3333333333333333
P25311,P29016,0.7777777777777778
Q9P1W8,P29016,0.4444444444444444
Q99603,P29016,0.375
A0A075B6R0,P29016,0.375
A0A0K0K1G6,P29016,0.375
A0A075B6N4,P29016,0.375
P0DPF7,P29016,0.375
Q9BZM6,P29016,0.42857142857142855
Q06330,P29016,0.06666666666666667
Q3KPI0,P29016,0.2727272727272727
Q08722,P29016,0.3
Q02388,P29016,0.06666666666666667
P78310,P29016,0.2727272727272727
P61769,P29016,0.4444444444444444
Q9UQ52,P29016,0.21428571428571427
P16410,P29016,0.18181818181818182
Q96KV6,P29016,0.1875
Q8N3J6,P29016,0.25
Q9UIR0,P29016,0.4444444444444444
O95971,P29016,0.25
P20036,P29016,0.5
Q8IWK6,P29016,0.16666666666666666
Q6UY09,P29016,0.3333333333333333
P07766,P29016,0.2
Q02246,P29016,0.21428571428571427
A6NJW9,P29016,0.3
Q6ZMU1,P29016,0.1
P20273,P29016,0.3
Q9UGN4,P29016,0.3333333333333333
Q9H6B4,P29016,0.2727272727272727
Q8IWV2,P29016,0.23076923076923078
Q9BQW3,P29016,0.0625
P42081,P29016,0.3
Q6UXZ3,P29016,0.3333333333333333
Q08708,P29016,0.3333333333333333
Q05707,P29016,0.07142857142857142
Q9P0L0,P29016,0.09090909090909091
A0A0B4J245,P29016,0.375
A0A0A0MS03,P29016,0.375
A0A0A6YYK4,P29016,0.25
A0A0A0MS05,P29016,0.25
Q6ZN44,P29016,0.17647058823529413
protein1,protein2,sim
O43741,A0A075B6H9,0.1
Q9Y478,A0A075B6H9,0.1
Q86TB3,A0A075B6H9,0.4444444444444444
P15813,A0A075B6H9,0.3333333333333333
P10747,A0A075B6H9,0.42857142857142855
Q96L96,A0A075B6H9,0.4444444444444444
Q8IZF2,A0A075B6H9,0.3076923076923077
P06729,A0A075B6H9,0.42857142857142855
Q6UX41,A0A075B6H9,0.45454545454545453
P35613,A0A075B6H9,0.5
O75871,A0A075B6H9,0.8
P50895,A0A075B6H9,0.7142857142857143
Q8N126,A0A075B6H9,0.625
P20138,A0A075B6H9,0.8333333333333334
Q9BWV1,A0A075B6H9,0.36363636363636365
O00478,A0A075B6H9,0.4166666666666667
A0A0C4DH27,A0A075B6H9,0.8
Q9Y279,A0A075B6H9,0.625
Q13291,A0A075B6H9,0.5
A0A0K0K1B3,A0A075B6H9,0.8
Q01201,A0A075B6H9,0.058823529411764705
O95153,A0A075B6H9,0.08333333333333333
A6NNM3,A0A075B6H9,0.09090909090909091
Q9Y286,A0A075B6H9,0.8333333333333334
Q86YD3,A0A075B6H9,0.42857142857142855
Q9UPU3,A0A075B6H9,0.09090909090909091
P10586,A0A075B6H9,0.2857142857142857
P11465,A0A075B6H9,0.8333333333333334
A1KZ92,A0A075B6H9,0.23529411764705882
Q15772,A0A075B6H9,0.2857142857142857
Q9NQ25,A0A075B6H9,0.6
Q9BZZ2,A0A075B6H9,0.625
Q96A28,A0A075B6H9,0.6
Q7Z7G0,A0A075B6H9,0.14285714285714285
P03979,A0A075B6H9,0.8
Q8IWZ5,A0A075B6H9,0.08333333333333333
A0A5B9,A0A075B6H9,0.5
A0A0B4J1U4,A0A075B6H9,0.8
Q00887,A0A075B6H9,0.8333333333333334
P08922,A0A075B6H9,0.0625
Q9UQ74,A0A075B6H9,0.8333333333333334
Q9UQ72,A0A075B6H9,0.8333333333333334
Q13308,A0A075B6H9,0.36363636363636365
Q15262,A0A075B6H9,0.25
Q9UMZ3,A0A075B6H9,0.07692307692307693
Q96MS0,A0A075B6H9,0.4
P0CF51,A0A075B6H9,0.5
O76036,A0A075B6H9,0.6
Q96GW7,A0A075B6H9,0.35714285714285715
Q96LC7,A0A075B6H9,0.7142857142857143
P13611,A0A075B6H9,0.29411764705882354
P13765,A0A075B6H9,0.3
Q86SJ2,A0A075B6H9,0.3333333333333333
P08236,A0A075B6H9,0.07142857142857142
O75462,A0A075B6H9,0.25
O15033,A0A075B6H9,0.1111111111111111
P33681,A0A075B6H9,0.625
Q9UH73,A0A075B6H9,0.07142857142857142
Q496F6,A0A075B6H9,1.0
Q9HC73,A0A075B6H9,0.14285714285714285
P06731,A0A075B6H9,0.8333333333333334
P04234,A0A075B6H9,0.2222222222222222
A8K7I4,A0A075B6H9,0.1111111111111111
Q8TDQ1,A0A075B6H9,1.0
P01031,A0A075B6H9,0.045454545454545456
Q8NFZ8,A0A075B6H9,0.5555555555555556
Q7Z692,A0A075B6H9,0.6
P15812,A0A075B6H9,0.3333333333333333
Q9BZW8,A0A075B6H9,0.42857142857142855
Q6UXG8,A0A075B6H9,0.45454545454545453
P09693,A0A075B6H9,0.2222222222222222
Q6ZTR5,A0A075B6H9,0.14285714285714285
Q8TEP8,A0A075B6H9,0.16666666666666666
P13688,A0A075B6H9,0.7142857142857143
Q13410,A0A075B6H9,0.38461538461538464
Q01151,A0A075B6H9,1.0
P09564,A0A075B6H9,0.8333333333333334
P06126,A0A075B6H9,0.3333333333333333
A6NFU0,A0A075B6H9,0.6666666666666666
Q96P31,A0A075B6H9,0.5714285714285714
P11362,A0A075B6H9,0.23529411764705882
P0DOX7,A0A075B6H9,0.7142857142857143
P0CG04,A0A075B6H9,0.42857142857142855
P27930,A0A075B6H9,0.36363636363636365
Q5VV43,A0A075B6H9,0.07692307692307693
P06315,A0A075B6H9,0.8
Q96I82,A0A075B6H9,0.3333333333333333
Q8NHL6,A0A075B6H9,0.5714285714285714
P0DTW3,A0A075B6H9,0.6
P01743,A0A075B6H9,0.8
Q8NDA2,A0A075B6H9,0.29411764705882354
Q96S86,A0A075B6H9,0.625
Q96ID5,A0A075B6H9,1.0
Q8N9C0,A0A075B6H9,0.4
P05362,A0A075B6H9,0.375
Q8WX77,A0A075B6H9,0.3333333333333333
A0A075B6I0,A0A075B6H9,1.0
P01593,A0A075B6H9,1.0
Q8NFP4,A0A075B6H9,0.4
P0DTE1,A0A075B6H9,0.8
P01763,A0A075B6H9,0.8
A0A075B6R2,A0A075B6H9,0.8
Q95460,A0A075B6H9,0.2727272727272727
Q86YT9,A0A075B6H9,0.7142857142857143
Q8IZU9,A0A075B6H9,0.5714285714285714
P32004,A0A075B6H9,0.4
Q8N6C8,A0A075B6H9,0.5714285714285714
P01780,A0A075B6H9,0.8
A0A087WSY4,A0A075B6H9,0.8
P43632,A0A075B6H9,0.5
P01619,A0A075B6H9,1.0
A0A0C4DH26,A0A075B6H9,1.0
A0A0B4J2D9,A0A075B6H9,1.0
Q86WK6,A0A075B6H9,0.3333333333333333
P01889,A0A075B6H9,0.25
A0A0C4DH29,A0A075B6H9,0.8
Q5DX21,A0A075B6H9,0.7142857142857143
Q96J84,A0A075B6H9,0.5
A0A087WSX0,A0A075B6H9,1.0
Q13449,A0A075B6H9,0.5714285714285714
Q8WUT4,A0A075B6H9,0.1
Q30154,A0A075B6H9,0.3
Q96PL5,A0A075B6H9,0.45454545454545453
Q96AP7,A0A075B6H9,0.7142857142857143
P21333,A0A075B6H9,0.09090909090909091
O75015,A0A075B6H9,0.8
Q15486,A0A075B6H9,0.16666666666666666
Q9H7L2,A0A075B6H9,0.6666666666666666
A0A0C4DH73,A0A075B6H9,1.0
P0C6S8,A0A075B6H9,0.3333333333333333
A0A075B6J9,A0A075B6H9,1.0
Q5SQ64,A0A075B6H9,0.8333333333333334
P55082,A0A075B6H9,0.5
P36888,A0A075B6H9,0.21428571428571427
Q8WWV6,A0A075B6H9,1.0
P01871,A0A075B6H9,0.42857142857142855
Q14773,A0A075B6H9,0.2857142857142857
Q99665,A0A075B6H9,0.1111111111111111
Q9NP60,A0A075B6H9,0.36363636363636365
Q6UY18,A0A075B6H9,0.3333333333333333
P18627,A0A075B6H9,0.6666666666666666
A0A075B6R9,A0A075B6H9,0.8
A0A075B6J6,A0A075B6H9,1.0
A0A0G2JS06,A0A075B6H9,1.0
A0A0A0MRZ9,A0A075B6H9,1.0
Q13477,A0A075B6H9,0.5714285714285714
P31995,A0A075B6H9,0.6666666666666666
P51610,A0A075B6H9,0.09090909090909091
A0A0J9YX35,A0A075B6H9,0.8
P14616,A0A075B6H9,0.047619047619047616
P57087,A0A075B6H9,0.7142857142857143
Q14943,A0A075B6H9,0.5
P04440,A0A075B6H9,0.3
O60667,A0A075B6H9,0.8
Q8N441,A0A075B6H9,0.5714285714285714
P0DP03,A0A075B6H9,0.8
Q13478,A0A075B6H9,0.4444444444444444
P14784,A0A075B6H9,0.1111111111111111
Q86SU0,A0A075B6H9,0.3333333333333333
P0DOX3,A0A075B6H9,0.625
P12314,A0A075B6H9,0.5714285714285714
P12319,A0A075B6H9,0.6666666666666666
P06331,A0A075B6H9,0.8
P0DOY2,A0A075B6H9,0.42857142857142855
O95998,A0A075B6H9,0.5
Q08334,A0A075B6H9,0.125
P01599,A0A075B6H9,1.0
O75325,A0A075B6H9,0.36363636363636365
Q96NI6,A0A075B6H9,0.3076923076923077
P04217,A0A075B6H9,0.5714285714285714
P01768,A0A075B6H9,0.8
P0DP02,A0A075B6H9,0.8
O95256,A0A075B6H9,0.4444444444444444
O60229,A0A075B6H9,0.125
A0A0A0MS00,A0A075B6H9,0.8
P01705,A0A075B6H9,1.0
Q9NT99,A0A075B6H9,0.3076923076923077
Q9UJG1,A0A075B6H9,0.125
Q6UWV2,A0A075B6H9,0.7142857142857143
P01920,A0A075B6H9,0.3
P19235,A0A075B6H9,0.1
Q96KP1,A0A075B6H9,0.1111111111111111
P13747,A0A075B6H9,0.25
P78552,A0A075B6H9,0.1
P06312,A0A075B6H9,1.0
A0A0C4DH25,A0A075B6H9,1.0
A0A075B6H8,A0A075B6H9,0.8
P08581,A0A075B6H9,0.05
O14594,A0A075B6H9,0.3125
P80748,A0A075B6H9,1.0
A0A0B4J1Y8,A0A075B6H9,0.8333333333333334
A0A075B6J2,A0A075B6H9,1.0
A0A087WSY6,A0A075B6H9,1.0
Q6PJG9,A0A075B6H9,0.3076923076923077
P16284,A0A075B6H9,0.5714285714285714
O14522,A0A075B6H9,0.2
A0A075B6K6,A0A075B6H9,1.0
Q14596,A0A075B6H9,0.07692307692307693
Q96NY8,A0A075B6H9,0.625
Q92692,A0A075B6H9,0.7142857142857143
Q92859,A0A075B6H9,0.36363636363636365
P23471,A0A075B6H9,0.06666666666666667
Q96DL1,A0A075B6H9,0.14285714285714285
O75051,A0A075B6H9,0.05555555555555555
Q00889,A0A075B6H9,0.8333333333333334
Q00888,A0A075B6H9,0.8333333333333334
A0A075B6J1,A0A075B6H9,1.0
P01700,A0A075B6H9,1.0
O75425,A0A075B6H9,0.125
P04629,A0A075B6H9,0.15789473684210525
O95944,A0A075B6H9,1.0
Q8IYS5,A0A075B6H9,0.8
Q12866,A0A075B6H9,0.2857142857142857
Q9P121,A0A075B6H9,0.5714285714285714
P01833,A0A075B6H9,1.0
P01718,A0A075B6H9,1.0
Q96JA1,A0A075B6H9,0.3333333333333333
Q8N149,A0A075B6H9,0.5
Q14896,A0A075B6H9,0.4
P04432,A0A075B6H9,1.0
Q9HCJ2,A0A075B6H9,0.38461538461538464
P43121,A0A075B6H9,0.625
Q9NQS3,A0A075B6H9,0.7142857142857143
O14511,A0A075B6H9,0.4
Q14952,A0A075B6H9,0.5
Q6UWL6,A0A075B6H9,0.5
A0A087WW87,A0A075B6H9,0.8
A6NI73,A0A075B6H9,0.6666666666666666
Q9UDY8,A0A075B6H9,0.3333333333333333
P25189,A0A075B6H9,0.5555555555555556
Q6IE36,A0A075B6H9,0.06666666666666667
Q8TDQ0,A0A075B6H9,1.0
A8MVW5,A0A075B6H9,0.6666666666666666
P30511,A0A075B6H9,0.2727272727272727
P10321,A0A075B6H9,0.2727272727272727
Q9NSI5,A0A075B6H9,0.5714285714285714
Q8IVU1,A0A075B6H9,0.4444444444444444
Q6UXL0,A0A075B6H9,0.125
P35475,A0A075B6H9,0.14285714285714285
P16144,A0A075B6H9,0.05
A0A075B6S6,A0A075B6H9,0.8
O75121,A0A075B6H9,0.5
Q14324,A0A075B6H9,0.4
Q96FE5,A0A075B6H9,0.3333333333333333
A2RUH7,A0A075B6H9,0.4444444444444444
Q6Q8B3,A0A075B6H9,0.42857142857142855
O15394,A0A075B6H9,0.5
O43157,A0A075B6H9,0.058823529411764705
Q6ISU1,A0A075B6H9,0.3333333333333333
Q92626,A0A075B6H9,0.23529411764705882
A0A0C4DH67,A0A075B6H9,0.8
P59901,A0A075B6H9,0.5
O75022,A0A075B6H9,0.6666666666666666
Q8NHK3,A0A075B6H9,0.5
A0A0A0MRZ8,A0A075B6H9,1.0
Q6ISS4,A0A075B6H9,0.8
A0A075B6I7,A0A075B6H9,0.8
Q50LG9,A0A075B6H9,0.36363636363636365
P48357,A0A075B6H9,0.16666666666666666
P01614,A0A075B6H9,0.8
P01714,A0A075B6H9,1.0
O15146,A0A075B6H9,0.26666666666666666
O00533,A0A075B6H9,0.3333333333333333
Q7Z3B1,A0A075B6H9,0.5714285714285714
Q13046,A0A075B6H9,0.8333333333333334
P01611,A0A075B6H9,1.0
P01699,A0A075B6H9,1.0
Q7Z6M3,A0A075B6H9,0.2857142857142857
P19838,A0A075B6H9,0.05
Q16288,A0A075B6H9,0.19047619047619047
Q16557,A0A075B6H9,0.8333333333333334
A0A075B6K0,A0A075B6H9,1.0
Q86X29,A0A075B6H9,0.5
Q8NHP6,A0A075B6H9,0.1
Q8TD46,A0A075B6H9,0.42857142857142855
Q9NR99,A0A075B6H9,0.3333333333333333
Q92561,A0A075B6H9,0.125
Q9UIW2,A0A075B6H9,0.05555555555555555
Q7Z4H8,A0A075B6H9,0.1111111111111111
P15151,A0A075B6H9,0.8333333333333334
